match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_fouls,stat_totalOffside,stat_accurateCross,captain,stat_goodHighClaim,stat_punches,stat_goalAssist,stat_bigChanceCreated,stat_goals
11352532,home,Manchester United,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,34.0,27.0,12.0,5.0,26.0,27.0,1.0,7.0,5.0,2.0,5.0,90.0,42.0,7.6,9.0,0.00026441,0,0.2427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352532,home,Manchester United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,D,29,29,False,31.0,28.0,,,10.0,10.0,18.0,21.0,2.0,,,87.0,42.0,7.1,5.0,0.0303031,0,,1.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11352532,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,D,18,18,False,80.0,65.0,14.0,5.0,35.0,41.0,30.0,41.0,10.0,,,90.0,93.0,7.1,18.0,0.0184624,2,,,4.0,1.0,7.0,1.0,3.0,,,3.0,3.0,,2.0,1.0,1.0,0.0454,0.0686,1.0,,,,,,,,,,,,,,,
11352532,home,Manchester United,Jonny Evans,,,jonny-evans,J. Evans,D,,188,4344,M,6jevans,30144,EUR,568166400,D,35,35,False,62.0,53.0,3.0,,35.0,40.0,18.0,22.0,4.0,,,75.0,73.0,6.8,9.0,0.00744752,0,,3.0,3.0,4.0,5.0,,3.0,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,
11352532,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,False,41.0,34.0,2.0,,8.0,8.0,26.0,37.0,3.0,,,90.0,72.0,7.5,14.0,0.0801637,1,,1.0,,3.0,8.0,,3.0,1.0,,5.0,4.0,1.0,4.0,,,0.0228,,,,,,3.0,3.0,1.0,2.0,1.0,,,,,,,
11352532,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,KobbieM,1142175,EUR,1113868800,M,37,37,False,52.0,50.0,,,12.0,14.0,38.0,39.0,5.0,,,90.0,70.0,6.8,10.0,0.0380994,0,,,1.0,9.0,7.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,,,2.0,3.0,,1.0,7.0,4.0,,,,,,,,,,
11352532,home,Manchester United,Sofyan Amrabat,,,sofyan-amrabat,S. Amrabat,M,34,183,27708,M,sofyanamrabat,359272,EUR,840585600,M,4,4,False,73.0,65.0,3.0,1.0,29.0,31.0,37.0,44.0,7.0,,,87.0,86.0,7.0,10.0,0.0376436,1,,1.0,,4.0,4.0,1.0,,,,2.0,1.0,,2.0,,1.0,0.0184,,1.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,
11352532,home,Manchester United,Amad Diallo,,,diallo-amad,A. Diallo,F,16,173,104228,M,AmadDiallo19,971037,EUR,1026345600,M,16,16,False,25.0,23.0,2.0,2.0,6.0,7.0,17.0,19.0,2.0,,,70.0,46.0,6.8,13.0,0.062754,0,,,,7.0,7.0,4.0,2.0,,,2.0,,3.0,1.0,,,,,2.0,,,1.0,7.0,4.0,,,,,,,,,,
11352532,home,Manchester United,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193,25748,M,ScottMcTominay,879346,EUR,850003200,M,39,39,False,29.0,24.0,,,10.0,12.0,14.0,17.0,3.0,,,90.0,47.0,6.5,12.0,0.0161456,1,,,,6.0,1.0,5.0,2.0,,,,,2.0,,,,0.0356,,2.0,,1.0,1.0,,,1.0,1.0,,,True,,,,,
11352532,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,M,17,17,False,37.0,28.0,2.0,,11.0,14.0,17.0,29.0,2.0,,,90.0,62.0,7.2,19.0,0.0639927,7,,,,3.0,5.0,,,,,,,2.0,6.0,,4.0,0.2614,,1.0,1.0,1.0,,7.0,5.0,3.0,,,,,,,,,
11352532,home,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,11,11,False,10.0,9.0,,,1.0,1.0,8.0,9.0,2.0,,,88.0,17.0,6.5,5.0,0.00927888,1,,3.0,1.0,7.0,1.0,3.0,,,,,,1.0,,,,0.086,,1.0,,,,,,1.0,1.0,1.0,,,,,,,
11352532,home,Manchester United,Antony,,,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,F,21,21,True,10.0,9.0,,,1.0,1.0,8.0,9.0,3.0,,,20.0,19.0,7.0,1.0,0.00970644,1,,2.0,,2.0,1.0,,,,,1.0,,,,1.0,,0.0408,0.0593,1.0,,1.0,,,,,1.0,,,,,,,,
11352532,home,Manchester United,Willy Kambwala,Willy Kambwala,,kambwala-willy,W. Kambwala,D,5,192,2163,M,,1136721,EUR,1093392000,D,53,53,True,15.0,12.0,2.0,,3.0,5.0,9.0,10.0,1.0,,,15.0,18.0,6.7,3.0,0.00421109,0,,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11352532,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,True,9.0,8.0,,,3.0,3.0,5.0,6.0,,,,10.0,10.0,6.6,1.0,0.00202999,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11352532,home,Manchester United,Omari Forson,,,forson-omari,O. Forson,F,11,179,1036,M,,1153434,EUR,1090281600,M,62,62,True,7.0,7.0,,,1.0,1.0,6.0,6.0,,,,10.0,8.0,6.7,,0.00444114,0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
11352532,home,Manchester United,Ethan Wheatley,,,wheatley-ethan,E. Wheatley,F,27,187,5982,M,,1426625,EUR,1137715200,F,84,84,True,,,,,,,,,,,,9.0,1.0,6.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352532,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352532,home,Manchester United,Habeeb Ogunneye,Habeeb Ogunneye,,ogunneye-habeeb,H. Ogunneye,D,2,180,836,M,,1150926,EUR,1131753600,D,75,75,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352532,home,Manchester United,Harry Amass,Harry Amass,,amass-harry,H. Amass,D,99,181,8461,M,,1461595,EUR,1174003200,D,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352532,home,Manchester United,Toby Collyer,Toby Collyer,,toby-collyer,T. Collyer,M,33,180,7937,M,tobycollyer,1084356,EUR,1073088000,M,65,65,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352532,away,Arsenal,David Raya,,,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,22,22,False,46.0,31.0,23.0,8.0,24.0,26.0,7.0,20.0,11.0,,2.0,90.0,57.0,7.2,15.0,0.00270476,0,0.1279,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
11352532,away,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,52.0,43.0,2.0,,24.0,29.0,19.0,23.0,4.0,,,90.0,74.0,7.5,13.0,0.05239,1,,,,7.0,3.0,,1.0,2.0,,2.0,1.0,1.0,,,,0.034,,1.0,6.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,
11352532,away,Arsenal,William Saliba,,,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,84.0,76.0,2.0,,60.0,63.0,16.0,21.0,2.0,,,90.0,99.0,7.8,8.0,0.00362806,1,,,3.0,,7.0,,6.0,1.0,1.0,4.0,3.0,,,,,0.0421,,,,,,,,1.0,,,,,,,,,
11352532,away,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,59.0,55.0,3.0,1.0,45.0,46.0,10.0,13.0,1.0,,,90.0,67.0,7.5,4.0,0.00873227,1,,1.0,1.0,1.0,3.0,,2.0,2.0,,1.0,1.0,,,,,0.167,,,,,1.0,,,1.0,,,,,,,,,
11352532,away,Arsenal,Takehiro Tomiyasu,,,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,False,18.0,15.0,2.0,2.0,12.0,12.0,3.0,6.0,3.0,,,90.0,38.0,6.9,9.0,0.175095,1,,,2.0,2.0,5.0,,2.0,,,3.0,1.0,,,,1.0,0.0227,,,,,1.0,1.0,,,1.0,,,,,,,,
11352532,away,Arsenal,Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,32.0,26.0,1.0,1.0,6.0,7.0,20.0,27.0,3.0,,,89.0,46.0,6.9,12.0,0.0376174,1,,1.0,,7.0,4.0,2.0,,,,2.0,,1.0,2.0,1.0,,0.0809,0.0766,1.0,3.0,1.0,,3.0,2.0,,,,,True,,,,,
11352532,away,Arsenal,Thomas Partey,,,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,False,40.0,37.0,3.0,1.0,26.0,26.0,11.0,14.0,4.0,,,89.0,47.0,6.9,4.0,0.0203269,0,,1.0,,1.0,2.0,,1.0,,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
11352532,away,Arsenal,Declan Rice,,,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,31.0,28.0,1.0,1.0,16.0,17.0,13.0,15.0,2.0,,,90.0,42.0,7.0,5.0,0.0957697,2,,,,4.0,2.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.1373,0.1173,1.0,2.0,,,1.0,,,1.0,,1.0,,,,,,
11352532,away,Arsenal,Bukayo Saka,,,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,27.0,19.0,,,5.0,8.0,16.0,25.0,4.0,,,82.0,55.0,7.4,17.0,0.267065,2,,,,8.0,7.0,2.0,2.0,,,2.0,1.0,1.0,6.0,1.0,1.0,0.3463,0.0311,3.0,2.0,1.0,2.0,5.0,3.0,,2.0,,2.0,,,,,,
11352532,away,Arsenal,Kai Havertz,,,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,26.0,15.0,1.0,1.0,6.0,10.0,9.0,16.0,3.0,,,90.0,38.0,7.1,15.0,0.600385,0,,10.0,5.0,14.0,8.0,1.0,1.0,,,2.0,,2.0,,,,,,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,
11352532,away,Arsenal,Leandro Trossard,,,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,False,11.0,8.0,3.0,1.0,2.0,3.0,6.0,9.0,3.0,,,66.0,25.0,7.3,7.0,0.619886,1,,,,2.0,3.0,,,,,3.0,,3.0,1.0,1.0,,0.5045,0.9758,1.0,2.0,2.0,,,,,,,,,,,,,1.0
11352532,away,Arsenal,Gabriel Martinelli,,,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,True,3.0,2.0,,,1.0,1.0,1.0,2.0,2.0,,,24.0,14.0,6.4,7.0,0.00497766,1,,,,7.0,3.0,1.0,,,,2.0,1.0,1.0,,1.0,,0.1847,0.0419,1.0,2.0,,,5.0,1.0,,,,,,,,,,
11352532,away,Arsenal,Gabriel Jesus,,,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,8.0,8.0,6.5,4.0,0.00070287,0,,,,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,
11352532,away,Arsenal,Jakub Kiwior,,,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352532,away,Arsenal,Jorginho,,,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,True,2.0,2.0,,,2.0,2.0,,,,,,1.0,2.0,,,6.9e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352532,away,Arsenal,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352532,away,Arsenal,Oleksandr Zinchenko,,,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352532,away,Arsenal,Emile Smith Rowe,,,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352532,away,Arsenal,Fábio Vieira,,,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352532,away,Arsenal,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
